Id,Tweet,Has_medication,Begin,End,Span,Drug normalized
881973810446159873,A Selfie For Your Monday Afternoon.💁🏻☺️ https://t.co/tTqLKyf4qp,0,,,,
829142346327429120,2 of 5 stars to P.S. I Like You by Kasie West https://t.co/W0BvVgeM6Z,0,,,,
821496387758096385,Literally god knows how much photographers charge. Jesus.,0,,,,
734942540298747904,Am I the only one who can't stand the bachelorette and bachelor shows??,0,,,,
831313796912263169,Making breakfast for dinner. Yummmm,0,,,,
867569618927443969,ever have so much to say but don't know how to say it? bc same,0,,,,
407865587931435008,"Staying on target is tricky now, because your mind naturally d... More for Aquarius http://t.co/jlut8NlPVo",0,,,,
724778770649874433,Donna just dropped every single bomb possible. She let that shit be known! 😂 #BlackinkCrew,0,,,,
586801505321226240,"@eghamum Thank you. I suppose it's tricky to start with cos I'm on baby duty &amp; Elsa is having a 'Daddy can't do anything' phase. Ahhh, kids😬",0,,,,
746286035156492288,Best service ever! @AmbaMarbleArch thank you!m guys.,0,,,,
711742431734071296,Don't say it wasn't good when you okayed everything when you saw it. #RHOA,0,,,,
816786164510117888,Was on hold for 30min and finally someone answer and they hang up in my face 😡😡😡😡😡,0,,,,
752910331580735488,"🤔 Should Have Sent Me Nigga Picture To Her Ass, But Then Again I Would Have To Slide Down To LA &amp; Beat A Bitch Up Yup 😂😭",0,,,,
819052661538521088,Just a few more sleeps than we're moving!!!,0,,,,
397497708761456640,Gotta love that mom at the grocery store whining to her kid that she hasn't eaten or sat down all day so life sucks....,0,,,,
569714750738665472,Thanks ddi koi! #alwaysremembered #fromthestart http://t.co/9vQgBbbuYm,0,,,,
642309231891222530,#mommypinsbdaycelebration @ Big Daddy's Diner https://t.co/KxkZt4kDD5,0,,,,
825603399412498432,I saw two different people on my snapchat who got a sleeve of roses 😂,0,,,,
693301277422268416,@SouthernHoney95 @SouthernPeach22 I just got it and it's pretty good. It's not a strong flavor though,0,,,,
804143450958479363,"@AdamSilvera Okay, is there actually a website that will put my face on a superhero?? Please say yes.",0,,,,
471197533046198273,“@omfgshawty: I'm stubborn really fucking stubborn omg” it's a blessing and a curse. 💜,0,,,,
579835460421173249,I can't breathe,0,,,,
779179067799056385,52 days til he's ready...,0,,,,
884185269251043330,I just finished The Hate U Give and holy shit it's so powerful and important.,0,,,,
395891603119681536,"Although it might be a particularly busy day, you may have qua... More for Aquarius http://t.co/jlut8NlPVo",0,,,,
408981247541538816,I don't like this class,0,,,,
656181414744989696,When you literally don't have no worries 😂💑💍👫,0,,,,
418235710358192128,What crimes deserve the death penalty? — None of them. They should have cruel and unusual punishments rather tha... http://t.co/NcEMWTSIbl,0,,,,
571148294056841216,@UPPAbaby Curious why you D/C your fashion swap kits? I'm on my 2nd Vista and wanted to use it for baby #3 but current seat is too stained.,0,,,,
501118053698912256,I hate when I make food but I'm a fatass and need more😒,0,,,,
833934585465491456,Can't beat an on the train selfie with my girl. Her babystyle #HybridStroller fits on here like… https://t.co/6Pt0s6MoSW,0,,,,
884567712353193985,got my dad to buy Paxton some outfits after he said he still has 4 more weeks before he has to spoil him 😂 we always get our way 😍,0,,,,
909652639767519234,Fucking FACTS 🤦🏻‍♀️ https://t.co/LbtoUOviOL,0,,,,
480872072969609216,Yayyyy Finding Nemo on 🙌🙌,0,,,,
560515630429110272,I sat ima go to sleep when I get home but really ima be up eating something smh,0,,,,
470950459789021185,Ima be ten shades darker by the end of the day 😩😩,0,,,,
819394045474643969,Yup. Gonna go shopping for food this Saturday so I don't deal with the winter storm. 👍🏽,0,,,,
501540280521490432,He dnt understand how much I love him,0,,,,
790433691495378944,lol true https://t.co/vAdcwrRJ1l,0,,,,
497626459553275908,It weirdddddss me out when someone follows me on IG then adds me on Facebook.. Especially when i don't know them 😳,0,,,,
393225628029173760,Watching United 93. Is everything here a true story? I've never seen a breakfast that good on a plane! &amp; Did that guy really that unibrow?!,0,,,,
461441702964649984,I do NOT wanna be hungry right now.. It's almost 3 in the fuckin morning.,0,,,,
835919962191585280,I'm so emotional that a regular phone call from my grandpa made me tear up. Wtf,0,,,,
875560701200183296,Noooo! The moment I get onto wifi it updated. Ugh. Stupid @Twitter with all its stupid bubble looking icons.… https://t.co/vnAxE5EiI3,0,,,,
597333085747847169,You don't realise how much you use your left index finger until you try to slice off the end of it. 👉🏻👎🏻😖,0,,,,
858473383167746049,Payback a bitch ... you sure are right,0,,,,
697240117023354881,Well yes Ashley... It was just you and you are too guarded... But uhhh yeah he was still wrong #MAFS #MarriedAtFirstSight,0,,,,
420734905459306496,"I don't like how these lashes look on me, they too long",0,,,,
452640605982584832,@ohhhsooo 💋💋 I did you wrong,0,,,,
453514648147750912,thanks for that.,0,,,,
818549321725526018,@JordanStephanie Thank you 😚,0,,,,
482938691611295744,But can you lay with me so it doesn't hurt?,0,,,,
690049888097325056,all I did was send my boyfriend a sad face &amp; he automatically replied with what do you want baby lmao he knows 💅🏻,0,,,,
858898999050416128,i wish snapchat still showed other people's top 3 snap friends 🙃🙃🙃🙃,0,,,,
819171068866920449,Marked as to-read: Beautiful Chaos by Alex Tully https://t.co/QJfJd37VPX,0,,,,
744533341114933248,"Had such a nice weekend, making the most of the last few weekends as a two❤",0,,,,
572144683331260418,Fun at @MeanwoodFarm today with Big Cousin Lillia http://t.co/gMUJ1k5Lys,0,,,,
880913300514582528,PSA for pregnant girls: twerking gives you contractions😂,0,,,,
781117061011427328,If @Bell_Aliant doesn't want to take my call after 30 mins to change an address on my mom's account. Clearly they don't need final payment.,0,,,,
767779752916705280,My entire household is out tonight which means I'm having a Kevin McCallister large cheese pizza all to myself. And I'm not even sorry. 🍕,0,,,,
681545714896248832,"@PennerBrian I did, I had 4 days off and have to work now",0,,,,
596773404444884994,"@mummyadventure I love Little Bird. It was an eBay find for me. Not seen it in store, is it a recent one?",0,,,,
486201064442429440,Long weekend away is booked! Looking forward to family time and a stay at @FourSeasons in Whistler.,0,,,,
867473018905391105,I can't help that Lilly wants to stay small. 😑she now weighs 7 lbs 13 oz. ❤,0,,,,
522462183285075968,you make me want to punch myself in the face repeatedly..... 😒😲🔫,0,,,,
587722703416721408,@Little_bump15 Thanks for the follow. Look forward to tweeting. Xxx,0,,,,
704064907801538560,My mom is buying me Girl Scout cookies!! Omg I love her so much 😭,0,,,,
696831086362497025,I posted a new photo to Facebook https://t.co/OpWHfis3Zb,0,,,,
416651009029439488,Okay now I'm full,0,,,,
573240862253039618,@GhostofRAK Gotta' start using that lump three feet above his ass. Can't resist a good opportunity to quote Jimmy Dugan. #AvoidTheClap,0,,,,
606500680476454913,I can't stand when people wear work out shoes and skinny jeans😷 #PetPeeves,0,,,,
822468673491369984,Like just last fall I was worried af about her health and now it's like her immune system was like just kidding,0,,,,
639748403895865344,Great night. We got to see my second-oldest brother since he was driving through &amp; he spent the night &lt;3,0,,,,
652876682920112128,Sauna time with the hubby after our anniversary dinner #ericnvini #101010… https://t.co/kPxlHiJ6n4,0,,,,
711081154388987904,And this is funny because? #BrideAndPrejudice,0,,,,
875451257221246977,My baby daddy's ex wife is fucking annoying,0,,,,
681595994048430080,Hello @Walgreens I'm sure you have gotten my previous tweets about the negligence of one of your pharmacies.,0,,,,
436510354357895168,"Happy #Thursday! How's everyone's week going? I'm looking forward to the #weekend , for sure!!",0,,,,
564491873394622464,If your gonna be on Facebook.... Atleast get paid for something you LOVE doing!!! I love getting these $75... http://t.co/TZbBcgGErN,0,,,,
177897090079391744,@meggiejo824 So glad your friend is safe!,0,,,,
741649511500681216,5 Powerful PR Trends You Should Not Ignore https://t.co/4Vv4ZwyPCi,0,,,,
858597450763915264,@cravingf00d your life atm 😂 https://t.co/LIcZa8vRCO,0,,,,
819645836242063360,Can the B•Paleteria make me an ALL coconut lime salt chili cup PLEASE? 😍😭😭😭,0,,,,
490695245840252929,&amp; it looks like i'm getting no sleep tonight.....,0,,,,
699427193257095168,@bennyville @ckdake lol!! That was Chris's idea 🍕💕,0,,,,
527945830834388992,It's not about how you look on the outside it's also on the inside what makes you pretty,0,,,,
495043772481155072,Willow Stream Spa at the @FairmontPacific is the top in the city. Best spa trip a birthday girl could dream of! Shout out to @cheeriodiaries,0,,,,
806691372082327557,Tell me!! https://t.co/enHQmswWtY,0,,,,
416631789377957888,Finna order me some pizza hut,0,,,,
427197527062880256,Bout to crush this pizza hut🍕🍕🍕,0,,,,
581135570929352704,"The very moment I fell in love.. 💛 From this day forward, everything I do will be for you.. 👶 #TBT… https://t.co/hW5RPk17ro",0,,,,
367500590483398656,"Do moms have to know how to fold fitted sheets? If yes, I'm not ready to be a mom.... http://t.co/MebV3Mfjel",0,,,,
557092175821803520,@iJesus5S I need to look that company up lol! We both NEEDS it! Lol,0,,,,
669375809887600640,"It's nothing nobody can say or do to make me leave my guy , this MY LIFE and long as we know how it's laying that's what matters 🙌🏾💯...",0,,,,
547601966642507779,Wal-Mart was so fckn packed!,1,,,,
738650134142160896,5 weeks 5 weeks 5 weeks😀👪❤,0,,,,
659817567729545216,So happy Dre finally found a dog she likes...unfortunately Leo was terrified of it 🕸🎃🐺💀🐺🎃🕸… https://t.co/dgQRRQDFQq,0,,,,
598840724608520192,Surprised to see this post on my hubbys acct. he loves us three 😍 http://t.co/ZrQ6p0JDIg,0,,,,
884683271241682944,"@Jess_Sankiewicz We of course sold all our DVDs and such to make money for this baby 😂 we give our animals voices,… https://t.co/RjdeoodbWo",0,,,,
847278544522588160,Never taking sides I just know shit ain't right,0,,,,
837408700205789188,It's so awkward when you don't have anything in common with your spouse's dad's side of the family,0,,,,
723398773724962817,"Hey! @DeborahMeaden 😃 I don't! You could use it as a guideline, however it can't measure real influence and it doesn't measure Livestream!",0,,,,
485979548291325952,Shade 45 be goin in!😂,0,,,,
831050243017945088,Effortless fun with foam shapes in 37* easy steps! - #FlashbackPost https://t.co/OmevyXFdVc,0,,,,
840004532994265089,@4LILBEEMER ok but you STILL ugly lmao but you wanna drive 🤦‍♀️,0,,,,
844770228760305666,I accidentally sent my cousin a screenshot of me telling some guy to fuck off afte the told me he had suicidal thoughts so now I'm the worst,0,,,,
845091140823080960,My back is killinggggggg me 😩,0,,,,
697846195448713216,Walked more around the mall &amp; Walmart yesterday &amp; then lost the rest of my plug this morning 😊😁👶 not sure if thats a coincidence or not 😊😜,0,,,,
447215481850585088,"loving someone that doesn't give a damn about you isn't sexy; it's misspelled energy, also known as self destruction.",0,,,,
833343866321432577,@my3andmeblog Hey! :) #MBFSLinky is open for Spring! Fancy linking up your spring themed posts? Check it out! https://t.co/M44Q7iEQvr,0,,,,
428063825720385536,"“@PiscesTerms: We know #Pisces are a handful but that also comes with passion, romance and a storybook relationship.”",0,,,,
504012586967646208,"@Kaley_Grace uh, it's just milk. 😉",0,,,,
740653630265561088,"@EffBeeee @tehbus @kasiakatie @RSPCA_official haha, no I'm only kidding. He gets put in bunny jail if he eats naughty things",0,,,,
801255040396705792,I just wanna scream out loud as loud as I can right now.,0,,,,
744963413781188613,@coombemill You do more than enough. (: xo,0,,,,
410136990588620800,Work with a sprang wrist great. This atta be fun.,0,,,,
768289009734787073,@_snowbella ✋🏾 your top probably haven't even grown in properly for you to be doing all that coloring,0,,,,
798577891789381632,@CeIebslnHS @ItsMakeupHacks @xtheyLOVEashxo why the fuck does this describe you,0,,,,
523210941992017920,My hair is now to the middle of my rib cage watcha know bout thaaaat 🙆💁,0,,,,
902519510300844034,a snack. https://t.co/h1ArKqZGho,0,,,,
792279771908538368,This involves doing zombie makeup on 12 people.. https://t.co/DCLDp21V4z,0,,,,
450473130969300992,"@PhilanthropicHR thanks for following, have a great week!",0,,,,
393431791409053696,Just a normal-ish day on the job with @_msimpson http://t.co/uFbjhFlnRm,0,,,,
797583495921074178,Her leg grosses me out wtf https://t.co/QImFE66eRC,0,,,,
646641157146050560,Going on a Turkish mans boat on Friday for my birthday and he said he is going to make me a cake😂,0,,,,
456407428901240832,Having pain early this morning,0,,,,
864591955480776704,@ContactSH @contactJHW because that's what love does to you,0,,,,
796022162897432576,Yall are seriously stupid... obama not done til 2017...,0,,,,
588193877342957569,"She may not be pretty now,but she was somebody's baby once 😂",0,,,,
464626727340486656,Starting to get real fuckin irritated.,0,,,,
639284760142082048,Yesterday. http://t.co/cxA3W8sE9u,0,,,,
793741097117716480,"@angelbpollock that's what I was thinking, needed some validation for my delusional ass 😩😂 thank you!",0,,,,
897273302997139456,I'm done doing shit for a nigga until shown you deserve it,0,,,,
758656571555454978,Chile https://t.co/fc1VVAp79u,0,,,,
755437373182345216,Next year we're surprising them back in Georgia for Christmas so I'm pretty excited for that too,0,,,,
557258515619004417,Victoria's Secret here I come!,0,,,,
754586868021198848,@paigelawl @HeidiScore thank you! 😭💕,0,,,,
864525695871012865,Can fucking not anymore,0,,,,
390107970081546240,At what point in pregnancy do I get to wake up my husband at 3am &amp; tell him I need a cheeseburger &amp; ice cream float? Bc thats why I did this,0,,,,
795498712051154944,when i need someone the most no ones ever around,0,,,,
492542461193887744,I won't be going to sleep no time soon,0,,,,
476415608079138816,"I don't even care if it's 4 years from now at a red light, I won't forget Lololol EVER",0,,,,
689634177986105344,OMG Sam. You are such a diva. I want to like her so bad she just makes it so hard #MarriedAtFirstSight #MAFS,0,,,,
861046037489778688,I need to go dress shopping for Kris' homecoming. 😐,0,,,,
665754864492875779,"Sit over them in the SLOB low life section and argue with them , maybe y'all see to eye to eye 😫🙄🤔",0,,,,
525802132448899073,@HOUSEPHONES chicken butt,0,,,,
532250755911397376,"My baby girl weighs 14oz 😍☺️😘 She was Hiding her genitals, but the dr. didn't see any boy parts.… http://t.co/5JQNFqJjMn",0,,,,
618154794126061570,"I just want to give up, quit everything and hide under my covers for the rest of the month. #sotired",0,,,,
817365143680073728,my daddy buying my momma a new truck since I'm having a baby 😂😂😂 like wtf I'm the one pregnant. I want a new SUV too,0,,,,
732268858648760322,"I think it's safe to say my little munchkin likes donuts, cause she's been non-stop moving and kicking ever since I ate one🍩 #29weeks",0,,,,
509164469377712128,His new undies :D Potty training will start soon http://t.co/l88U0WrdfS,0,,,,
843508169447948289,Sprint had me so fucked up yesterday,0,,,,
730959486060363776,@SouthernPeach22 if my walls start oozin green slime I'll really freak out,0,,,,
720689586503069696,.@catchmefreeme on #Periscope: The truth about https://t.co/BOBHwOKcD1 😊 https://t.co/M1N6jfPXNc,0,,,,
808504408925319168,Cardi would be a libra...,0,,,,
519808509106724864,Praying I get good news today 🙏😔,0,,,,
664195119680086017,"Lololol 😳 good point, not a TRUE hoodie! But it's hoodie material and a jacket... 😂 https://t.co/O07uKFqIQe",0,,,,
440702612564758528,Its funny how money change the situation. #chyna,0,,,,
817549731140423680,"On page 153 of 320 of Breathe, Annie, Breathe, by Miranda Kenneally https://t.co/Q9d6izvdQT",0,,,,
748212065320452096,@healthehelen I'm sleeping in an eye mask tonight!,0,,,,
836414215757807621,I been running errands all damn day 😐,0,,,,
725536749275877377,I think Terra and Tonya are even worse together. Ther get superpowers when they attack together #LittleWomenLA,0,,,,
706284710410985472,Countdown to Baby! 35w5d: https://t.co/27djxsA7s4 via @YouTube,0,,,,
483995821214412801,Please be a runner. I'll be happy with content in running stroller really. #pregnantrunner #13weeks #runchat http://t.co/eerTp99qWa,0,,,,
510053166592061440,9:11 Happy Birthday Baby Sister !,0,,,,
763911070465429504,@KaitlynMariah01 being a mom is the best thing ever. I hope you have a safe and easy pregnancy 😊,0,,,,
824096162764308480,My relationship so bomb,0,,,,
780804310657478656,Only ppl mad about the 7 not having aux is the ppl who use them tape players to plug in they phone 😂 BYLUG,0,,,,
747517433909489664,Joe &amp; Zaydon. https://t.co/POc2JtFIxQ,0,,,,
850384906232442880,He found my credit cards last time and he gave me a lecture on how I didn't need them and that he didn't want me to open any new ones up,0,,,,
815945837415202816,@lifeassid_ thank you Sid 😘😘,0,,,,
555176392821080064,She asked for a tattoo for her birthday and she got one (or two!). #birthdaygirl http://t.co/6aC8hcJ7uI,0,,,,
405168309827432448,only on mondays (:,0,,,,
698679367686164480,"We should probably just turn our 2nd bedroom into a giant pantry, complete with a 2nd fridge and full size freezer 😅 #welikefood",0,,,,
900848174830682112,@missmalikah_ yes 😍😍😍 best feeling ever,0,,,,
604251396930695168,Post baby clothes hunting is a nightmare. At least when you're pregnant you're supposed to have a belly. 😓😕😤,0,,,,
808880347308064768,Looooving these pajamas! I've been living in these!! 😍 lol https://t.co/rQBgKcMUOE,0,,,,
843470557484105728,In the 3rd trimester already! 👶🏻,0,,,,
418505302586437632,S3E1 of Sherlock The Empty Hearse airs in London tonight. It's killing me a little bit that we don't get it. #nospoilers,0,,,,
697230227559227392,I'm actually really upset about something I should be relieved about lol,0,,,,
864171412298375168,@taylorrrrxoxo_ Right?! lol and the wipes fall apart!!,0,,,,
702354580332421121,I get so uncomfortable when I don't have my patriots blanket on my bed 🙄,0,,,,
576976179401527296,I wanna be a cat.. Not a care in the world.. #KarmaKitty 😻😻😻 https://t.co/HoSnjXD6Yt,0,,,,
726316536571531264,What makes you different from everyone else?,0,,,,
413412472939225088,Our boy is a champ! God has blessed him with unmeasurable strength! Check out http://t.co/mKM0nyX9tS for the most recent update! @JAntal,0,,,,
409056697559179264,New coworker just handed me my paycheck &amp; said make sure that's right... .........the fuck??,0,,,,
643457604430221312,@KyFaSt I miss you!!!!,0,,,,
501899972909232128,"If fuck with you it's because I saw something different, so don't start acting the same.",0,,,,
724893752842702848,Social Media puts the “public” into PR and the “market” into marketing. --Chris Brogan,0,,,,
832301402135359488,@taylorrrrxoxo_ I still have my fingers crossed for a girl! lol but either way I'm excited for carter to be a big brother 😍😍😍,0,,,,
564707396681863168,Seen this look on @lovelylynnmua and LOVED it! Totally get inspired every time I look at her page. 😍… http://t.co/fMlpEdnTgd,0,,,,
734830141105405952,@SpeakerBobBoyd oh for sure! I think this is one of the best things about social media.,0,,,,
863550137334996993,Like girl then why does speech therapy use it all the time they come to see him???? Vieja estupida.,0,,,,
651160799977693184,Baby Emiliano😍💙 http://t.co/28tGcBuSkt,0,,,,
603094906031177728,@KyNaBoutique could eat salad for a week if worst came to worst!,0,,,,
493399825590001664,I Wanna Be Off On Sundays So I Can Go To Church 😞,0,,,,
623840504686477312,My eyes are sore. Must buy a new mascara!,0,,,,
892499323472228352,Clearly you don't trust me at all,0,,,,
850860616554336256,"@M_kklown3 Honestly it's not that bad! I was terrified. Labor sucked, but just breath right while you're pushing an… https://t.co/NEm54ipdkT",0,,,,
388704549718224896,i've watched @MileyCyrus the movement at least 6 times now #MileyTheMovement &gt;,0,,,,
681897707800268800,Can someone get me some chippy chips please❤❤,0,,,,
576999415644323840,Amen! http://t.co/oaAP2fZVH5,0,,,,
409307338706010112,I'm a sucker for cuddles ☺️,0,,,,
757653453875314689,"@jolikewoah I'm pretty sure we're team 💙. Sort of, got a growth scan on Thurs, as long as baby is growing well, we're good to go. 👍🏻😱",0,,,,
798998691931561984,"@mrsalbertsman 4lbs 15oz, 19.8 inches long",0,,,,
737820006256279552,@ginayyy I feel like all colleges should do that though lol,0,,,,
907075174008328192,so much to say no one that cares,0,,,,
807389981413179392,@_____Dimples 🤔 what u make,0,,,,
885300599037861888,@tayberryjelly That's a good strategy! Don't ever let anybody pressure you about having kids though. You do you!,0,,,,
482275578075422721,I want to get out of this town.,0,,,,
528616770375258113,@maddswaggler and awesome. I love Atlanta.,0,,,,
655932697936818176,@DC_MasterMind @DC_Chibi take a home economics course. It was mandatory my freshman year. Taught basic cooking/sewing/budgeting/bill paying,0,,,,
683499354083049472,Awesome game! #GoSpursGo #SpursYall,0,,,,
666833239638679553,I'm sooo determined to be working in somebody hospital by the summer 🏩🏥...,0,,,,
739731426157985792,"@sarahjforde facebook has been amazing for some clients but I don't focus on brand awareness and reach. I focus on tangible, targeted result",0,,,,
723778595412414464,24 week pregnancy update • Linked to #justanotherlinky @crunchy_mummy @lifeasmumblog https://t.co/QZhSIKniim,0,,,,
610254963479040000,Rapping in the car and saying ALL the swears before I have this baby.,0,,,,
693093786595889152,@SouthernPeach22 well fix your phone then,0,,,,
668158051141206016,@jazzerbaby87 @StaircaseC forgot to tag you,0,,,,
762286931619086336,@RaddyRylie 7/11 if your desperate 🙌🏼,0,,,,
508134793335554049,Worked all night &amp; my back is killing me! Gerrrrd night 😴😴😴,0,,,,
401080952090132480,don't do drugs! ...without me.,0,,,,
839720239159877632,I'm fucking WEAK I fucked up again https://t.co/25IvoVCHEG,0,,,,
492157667767762944,Phil of the future is on disney channel right now (: They are doing disney replay!! 😄😄,0,,,,
528283799176503296,#HappyHalloween 🐯 http://t.co/fpx2KPR0S3,0,,,,
655997133460402176,Why is carter alwaaaays crying? #findingcarter,0,,,,
751049825727213568,NEW POST. Don't miss the hilarity of us attempting to potty train a toddler! #6steps #pottytrainingconfidence https://t.co/3zihcZ8oK0,0,,,,
670701081840721920,Michael Thomas getting down!!!! #OSUvsMICH,0,,,,
733756473940049920,Join ReNDoG and the Cyberdogs live on Twitch! https://t.co/TRM64yHs5S,0,,,,
681947241897054208,😆😆 nope happily married 3 years 3 months lol,0,,,,
519162040716255233,But that would be the last time I'm gone be taking a break while working here,0,,,,
751004034350321664,I'm tired of these fuckin cops yo 😑😡,0,,,,
818215573381382144,@sieelyn_ ehhh I'm scared to try it lol. Not gonna lie,0,,,,
692158852545040388,My baby kickin me all in my ribs 😩,0,,,,
854415238719995905,"@LJShaffer97 Well I mean, you already think everything is about you so what's the need?",0,,,,
843864773762662400,Oh hell no,0,,,,
506169580771766272,"@TwoFunMoms @carolynleanne I definitely agree with you @TwoFunMoms. To thrive as a society, support for public education is huge.",0,,,,
474766305321840640,I'm beyond hurting but I gotta stay strong💪💪💪💪💪💪weak is not a good characteristic,0,,,,
798254242205237248,@MiadaDeva man what!!! On top of that... i cant find shit to watch... im waiting on pizza hut... and im hot... smh,0,,,,
841340120288616448,@MeganTemples hi i miss you,0,,,,
862782056425762816,I just wanna be the best mom I can be,0,,,,
655305528994852864,Boyfriend came in waking me up 😕,0,,,,
799986390062678020,@TheGuyOverTher_ trueee! I just randomly noticed that and I was like 😱,0,,,,
568051825309581312,@jusbrasso Did Martha sit through it ok?,0,,,,
789542554656137216,Got a hot date wiff my baby tonight 😝😍🤓,0,,,,
406666571109924864,Perfect way to end my night ♥ http://t.co/keCr2yWCKl,0,,,,
803206828494585856,Weaning Journey Part 2 - The Mixed Approach - #Flashback https://t.co/QSyqgfq6RI,0,,,,
635902520473219074,Help this beautiful music man create more of the magic he's so known for!!! Any amount helps!!... http://t.co/cJkkej694c,0,,,,
425754710755143680,"versace versace, no food at my house somebody adopt me.",0,,,,
487210585617362944,By the way good morning having a day so far 😎😎😎😜🙋,0,,,,
801451256950755330,Today is shit already,0,,,,
850366538116976643,Can't fallback asleep 💆🏻💆🏻💆🏻💆🏻💆🏻 I'm so tempted to wake Rosie up but she's gonna get mad,0,,,,
898942722991689735,Does anyone have a trailer in new castle I can use to get the derby car out to the fair,0,,,,
828031436565385216,Yay Melody got a new crib today 😍,0,,,,
404522430439243776,eff you i deleted it haha my bad (:,0,,,,
858041885469880321,Have my DSLR camera ready just in case. I mean I am here at the hospital not knowing when i will be delivering. Expect the unexpected 🙃,0,,,,
678237351974342656,Christopher told me I look exactly like my mother when I wake up in the mornings and I'm still a little salty about it.,0,,,,
784284697182425093,Honestly everyone is pissing me off &amp; as of right now I don't want anybody ever seeing my baby. Idc.,0,,,,
747662424854134784,Gonna start my first week of my second trimester amazing! 😁💞,0,,,,
869394909912076289,Im exaggerating I can barely reach the gas pedal anymore,0,,,,
708292846684471296,You share a positive story about breastfeeding and a formula feeding mom feels shamed. Can we look past this? Clearly not my intention #grrr,0,,,,
844389837994119168,Everyone stay hatin on Mila cuz she's a boss,0,,,,
572524062095888384,@Diaryblogger birthing pools to have a float around in. That's all I want really - a massive bath to soak in all day! 🛀,0,,,,
828021741893066752,There's a bubble on my screen and it's annoying my life,0,,,,
632516425412952064,I'm here with Tab...@BarrettSquirrel is at home sleeping. :) http://t.co/zUnc2xmsJV,0,,,,
652668976753983488,I'm good over here ☺️☺️☺️ why you so mad over there 😂😭,0,,,,
733092755539382272,When you waiting on your new pool to come in you improvise https://t.co/qsXnpYw8Jr,0,,,,
833340179788288002,@HonestMum Hey! :) #MBFSLinky is open for Spring! Fancy linking up your spring themed posts? Check it out! https://t.co/M44Q7iEQvr,0,,,,
800909496801431552,@PaniaguaEvan he forgot to mention me!!,0,,,,
901524058185113601,Good luck today Tyler Edgington #teamedge #88,0,,,,
567525537715744768,@LosGeez Sorry to hear that. Hopefully everyone will pitch in however they can to make sure he's taken care of!,0,,,,
436163927915782145,@_GetYoFREAKOn_ ew nasty mouth as bitch but ok i will when i get out of class,0,,,,
746944900948697088,"Holidays have come to an end..time to go back to crap weather, cooking meals and tidying in circles .. Summer is over for 2016😩😢",0,,,,
676591182730944516,Every single day https://t.co/71HzQ3ANab,0,,,,
748223014093807616,This guy 󾬔󾬔󾬔󾬔󾬔 #allaboutaugust https://t.co/u3tfhNvxJk https://t.co/cr9GAv3qVi,0,,,,
880639793788485634,tanna keeps asking me to go on a walk with her like does she want to speed the baby process orrrr?,0,,,,
893754440439779329,I'm so emotional that I might just cry until pai wakes up to be fed🤷🏽‍♀️,0,,,,
784158498535907332,"I have been watching so much Secret Diary Of A Call Girl lately, i've almost finished it all already :O",0,,,,
835905429435744257,The sad part of my day happened just now. I dropped my fries. 😭,0,,,,
730156688901312513,You're welcome https://t.co/GRlNQgIDP2,0,,,,
829361817273122817,PREACH. https://t.co/VLuXWDCDdt,0,,,,
794760789215289344,Already submitted a tip. Thanks @DododexApp https://t.co/xsOXllebjJ,0,,,,
810973697720852480,I really be wondering wtf be going through mf's heads.,0,,,,
721325296385966084,Our review of the beautiful @ConnectaBaby toddler carrier! Perfect for Mum's or Dad's. 💛 https://t.co/WiqOnnJ0t4,0,,,,
792101796973912064,@angelbpollock I rushed out of the shower for no reason 🙄,0,,,,
547390393340690432,“@SixSecondCover: When singers try to show up others at inappropriate times https://t.co/Tit5GawBvy” 😂,0,,,,
697636624021086210,Don't like it... Carry this baby yourself,0,,,,
416631033270775808,I want some pizza and hot wings,0,,,,
771710631225491456,@sammarieestes I will be so upset if I have to deliver with someone else,0,,,,
830307110088945664,@AmySmit16188972 me too ;) its such a drop in the bucket! Happy weekend!,0,,,,
480815707660513281,i got another side i never showed you. the side where everybody is disposable.,0,,,,
590749055451553792,I go and research shit. I'll find out a bitch's social security and ruin her life if she in my niggas DM's,0,,,,
485550930985639937,A girl &amp; her cow... 👶💕🐮 http://t.co/gaUW3gy8lB,0,,,,
758886811628220418,My baby sound good on this album 🐱💦....as always,0,,,,
594562400608657408,Not a fan of a lot of props on a newborn and want to include the 2 big kids too. #newborn #photographer #Vancouver,0,,,,
572234120417415168,Lemme stop befo I step on some toes. I'm jus drinkin OJ,0,,,,
754731077625843712,Ima make sure Madison just as spoiled &amp; bratty &amp; annoying as I am... 🙃 gone irritate tf outta his ass,0,,,,
462594829017677825,"It's going to be a busy month with prenatal check ups, sonograms, going to dodge, court and moving to our house(:",0,,,,
651822761350836224,Had to be Donald trump for my communication press conference #thatwastough #heated,0,,,,
883459365495332867,@StefaniSloma @bbookrambles You are so cute! I'm loving your shoes!! Happy birthday! 🎈,0,,,,
464532305802194945,My aunt going off,0,,,,
655471203306598401,"@cthulord a girl I follow on instagram is going to do this I think! her name is mollay on there, you might find her pics interesting",0,,,,
590659972742172672,"Our new roommate y'all,catch her at C-block 😂 http://t.co/GaMIg2CoVI",0,,,,
870732237234294784,My boyfriend and I wake up every morning expecting our baby to come but he doesn't and we are so mad at him for taking his sweet time 😤👶🏻😢,0,,,,
479354845489405952,"@AmazonHelp Yes. Last week a replacement was offered, today I was given a refund &amp; had to reorder again. What's happening with shipping?",0,,,,
